id,sumodb_id,nsk_id,ring_name,current_rank,heya,birthday,height,weight,debut,retirement,total_wins,total_losses,total_matches
6922,6045,0,Sotaizan Masahiko,,Tokitsukaze,1988-05-08T00:00:00Z,168.0,87.0,200403,2005-01-01T00:00:00Z,0,0,0
7548,10639,0,Otone,,-,0001-01-01T00:00:00Z,,,195503,1961-03-01T00:00:00Z,73,67,140
6725,7678,0,Tamayutaka,,Kataonami,0001-01-01T00:00:00Z,,,198503,1986-09-01T00:00:00Z,5,7,12
6431,6747,0,Kotoyoshida,,Sadogatake,1971-10-20T00:00:00Z,,,198703,1989-01-01T00:00:00Z,23,26,49
3052,5678,0,Sadohikari,,Sadogatake,0001-01-01T00:00:00Z,,,195809,1960-03-01T00:00:00Z,29,19,48
4039,190,0,Wakachikuba Kunihiro,,Miyagino,1975-08-07T00:00:00Z,180.0,137.5,199103,2005-07-01T00:00:00Z,289,297,586
529,6005,2688,Higonoryu,Jonidan 94 East,Kise,1985-11-19T00:00:00Z,175.0,199.0,200403,,377,454,831
6069,2219,0,Satakeryu Hiroyasu,,Takasago,1975-05-03T00:00:00Z,177.0,113.7,199103,1994-01-01T00:00:00Z,49,63,112
8397,11422,0,Sawanohana,,Dewanoumi,1942-07-01T00:00:00Z,,,196103,1963-05-01T00:00:00Z,37,46,83
5462,2143,0,Kotokawaguchi Hiroshi,,Sadogatake,1974-12-16T00:00:00Z,183.0,120.5,199007,1995-01-01T00:00:00Z,68,56,124
3832,874,0,Hamanishiki Tatsuro,,Oitekaze,1976-11-23T00:00:00Z,181.0,126.0,199903,2012-03-01T00:00:00Z,360,365,725
8242,11206,0,Raiten#,,Kasugano,1942-06-09T00:00:00Z,,,195903,1964-05-01T00:00:00Z,106,109,215
443,946,2118,Kirizakura,Jonidan 78 East,Michinoku,1983-05-26T00:00:00Z,177.0,94.0,199903,2024-05-29T00:00:00Z,468,532,1000
1475,5858,0,Asahinobori,,Oshima,0001-01-01T00:00:00Z,,,198003,1981-03-01T00:00:00Z,14,14,28
7252,5013,0,Okai#,,-,0001-01-01T00:00:00Z,,,198111,1982-03-01T00:00:00Z,5,2,7
5250,2670,0,Ominami Yoji,,Kokonoe,1979-07-05T00:00:00Z,173.0,85.5,199505,1998-03-01T00:00:00Z,45,72,117
2884,5393,0,Okamoto Hikaru#,,Tatsunami,1947-08-24T00:00:00Z,,,196303,1968-07-01T00:00:00Z,108,108,216
8139,11546,0,Fukunishiki,,-,0001-01-01T00:00:00Z,,,196205,1965-09-01T00:00:00Z,71,69,140
6769,7548,0,Dooyama,,Takadagawa,1966-11-20T00:00:00Z,183.0,119.0,198207,1985-09-01T00:00:00Z,62,57,119
1014,4050,0,Takamiyama Daigoro,,Takasago,1944-06-16T00:00:00Z,191.0,165.0,196403,1984-05-01T00:00:00Z,812,845,1657
6766,7541,0,Minenishiki Minetsugu,,Kagamiyama,1967-07-25T00:00:00Z,173.0,108.0,198303,1984-09-01T00:00:00Z,25,24,49
590,5980,2663,Tsubakifuji,Jonidan 65 East,Isegahama,1989-01-11T00:00:00Z,174.0,129.5,200403,,384,445,829
598,12759,4150,Soga,Jonidan 97 West,Isenoumi,2006-07-25T00:00:00Z,175.0,92.0,202203,,25,75,100
3403,1267,0,Kasugasato Atsushi,,Oitekaze,1986-04-14T00:00:00Z,175.5,142.8,200203,2016-11-01T00:00:00Z,274,300,574
3753,1059,0,Sachiazuma Tadayoshi,,Tamanoi,1984-09-06T00:00:00Z,180.0,145.3,200003,2015-05-01T00:00:00Z,255,257,512
2872,8421,0,Imazu,,Tatsunami,1949-01-01T00:00:00Z,179.0,124.0,196209,1969-01-01T00:00:00Z,90,113,203
2902,5397,0,Iwakiyama Rikizo,,Kasugayama,1941-07-08T00:00:00Z,,,195703,1968-01-01T00:00:00Z,224,210,434
8574,11593,0,Kitazawa,,-,0001-01-01T00:00:00Z,,,196211,1963-07-01T00:00:00Z,6,8,14
772,1479,0,Kaisho,,Tokitsukaze,1963-07-24T00:00:00Z,187.5,120.0,197903,1992-03-01T00:00:00Z,276,270,546
99,12206,0,Dainichido,Sandanme 35 East,Michinoku,1993-02-19T00:00:00Z,178.0,130.0,201501,2024-03-27T00:00:00Z,187,190,377
1870,6803,0,Kotoizumi,,Sadogatake,1954-12-12T00:00:00Z,187.0,87.0,197201,1977-01-01T00:00:00Z,103,93,196
4230,2823,0,Hokutonami Naoki,,Hakkaku,1986-01-08T00:00:00Z,182.0,131.5,200207,2014-03-01T00:00:00Z,212,249,461
2544,8365,0,Maedamine,,Tokitsukaze,1946-03-21T00:00:00Z,181.5,85.0,196305,1970-01-01T00:00:00Z,146,124,270
2250,4069,0,Arashiyama Jiro,,Miyagino,1943-12-14T00:00:00Z,179.5,110.0,196003,1972-05-01T00:00:00Z,327,298,625
7830,11046,0,Kawada,,-,0001-01-01T00:00:00Z,,,195801,1958-11-01T00:00:00Z,15,15,30
1793,8117,0,Omine,,Tomozuna,1960-11-12T00:00:00Z,176.4,79.0,197703,1978-05-01T00:00:00Z,10,11,21
1442,7897,0,Saito Ginya#,,Dewanoumi,1958-08-28T00:00:00Z,179.0,110.0,197403,1980-01-01T00:00:00Z,115,130,245
3221,6559,0,Seiro Takeshi,,Shikoroyama,1988-08-18T00:00:00Z,185.0,131.2,200507,2020-07-01T00:00:00Z,433,424,857
6031,2477,0,Tamatsushima Masahiro,,Kataonami,1977-07-26T00:00:00Z,176.0,98.0,199303,1994-09-01T00:00:00Z,17,29,46
6675,7279,0,Shimada,,Fujishima,1969-06-24T00:00:00Z,186.0,100.0,198503,1986-09-01T00:00:00Z,29,27,56
3231,12417,0,Toki Yuki,,Tatsunami,1999-03-12T00:00:00Z,168.0,89.0,201703,2019-11-01T00:00:00Z,48,57,105
4741,1212,0,Kasugahana Masayoshi,,Kasugayama,1981-05-09T00:00:00Z,177.0,102.5,200109,2003-09-01T00:00:00Z,23,54,77
371,12715,4106,Shotaimu,Jonidan 5 East,Shikoroyama,2003-01-31T00:00:00Z,175.0,170.0,202107,,60,61,121
2172,5856,0,Kurenishiki,,Miyagino,1956-06-26T00:00:00Z,171.0,78.0,197203,1974-07-01T00:00:00Z,28,42,70
6472,6710,0,Tamaryuma,,Kataonami,1965-07-11T00:00:00Z,175.0,84.0,198105,1988-11-01T00:00:00Z,143,165,308
6245,2107,0,Iwashita Tetsuya,,Hanaregoma,1973-07-20T00:00:00Z,173.0,97.0,199003,1990-07-01T00:00:00Z,2,2,4
7084,7340,0,Nakada,,Hanaregoma,0001-01-01T00:00:00Z,,,198601,1986-07-01T00:00:00Z,5,3,8
3619,367,0,Sakurakaze Akira,,Izutsu,1978-10-08T00:00:00Z,182.0,106.0,199403,2002-11-01T00:00:00Z,170,165,335
2703,8484,0,Shinkawa,,Isenoumi,1947-10-08T00:00:00Z,183.0,83.0,196511,1969-03-01T00:00:00Z,55,58,113
4659,6535,0,Awa Daiki,,Ajigawa,1990-03-25T00:00:00Z,170.0,91.0,200503,2005-09-01T00:00:00Z,6,8,14
5444,1384,0,Takamio Daisei#,,Azumazeki,1967-07-01T00:00:00Z,190.0,170.3,198607,1997-01-01T00:00:00Z,230,204,434
2050,8214,0,Hoshime#,,Michinoku,1957-11-06T00:00:00Z,176.0,121.0,197303,1976-03-01T00:00:00Z,57,62,119
5467,2101,0,Takatsukuba Mitsutaka,,Azumazeki,1974-12-13T00:00:00Z,176.0,128.0,199003,1992-03-01T00:00:00Z,21,36,57
388,1062,2251,Hagane,Sandanme 89 West,Michinoku,1981-08-29T00:00:00Z,180.0,131.5,200003,,498,506,1004
6236,2150,0,Rakoten Keigo,,Takadagawa,1970-09-29T00:00:00Z,180.0,180.0,199009,1991-05-01T00:00:00Z,5,2,7
3958,771,0,Wakanokoma Yuki,,Matsugane,1981-09-06T00:00:00Z,176.0,121.0,199703,2002-01-01T00:00:00Z,82,119,201
2709,8759,0,Wakanomori,,Futagoyama,1949-03-01T00:00:00Z,173.0,76.0,196509,1967-05-01T00:00:00Z,27,37,64
2551,8373,0,Kotohikari,,Sadogatake,1947-12-05T00:00:00Z,180.0,80.0,196211,1969-01-01T00:00:00Z,129,109,238
4682,6522,0,Kotookamoto Shozo,,Sadogatake,1989-08-15T00:00:00Z,173.0,143.0,200503,2005-09-01T00:00:00Z,3,5,8
8258,5717,0,Kasugamine,,Kasugano,1941-08-01T00:00:00Z,,,195809,1963-09-01T00:00:00Z,95,98,193
5454,1616,0,Yukinoumi Hideo#,,Dewanoumi,1969-05-27T00:00:00Z,189.0,121.4,198505,1997-01-01T00:00:00Z,236,235,471
7909,8977,0,Imamura,,-,0001-01-01T00:00:00Z,,,197101,1971-09-01T00:00:00Z,7,7,14
7213,8255,0,Matsubara,,Miyagino,1955-08-03T00:00:00Z,,,197503,1976-01-01T00:00:00Z,6,1,7
6152,2495,0,Tsutsumi Kenichi,,Miyagino,1977-04-05T00:00:00Z,174.0,84.0,199305,1993-11-01T00:00:00Z,2,5,7
3311,2846,0,Daiisshin Hideaki,,Isegahama,1987-03-14T00:00:00Z,178.0,116.3,200301,2019-01-01T00:00:00Z,221,398,619
8651,11196,0,Tsutanoumi,,-,0001-01-01T00:00:00Z,,,195903,1960-11-01T00:00:00Z,27,29,56
8370,11371,0,Tsurunoyama,,Tatsunami,1943-01-03T00:00:00Z,,,196007,1963-05-01T00:00:00Z,51,65,116
2444,8921,0,Katsura,,Nishonoseki,1954-09-09T00:00:00Z,179.0,110.0,196911,1971-01-01T00:00:00Z,14,21,35
6163,2192,0,Kotowatabe Jun,,Sadogatake,1975-12-23T00:00:00Z,181.0,104.0,199103,1992-09-01T00:00:00Z,22,27,49
3953,720,0,Akiasahi Masashi,,Oshima,1964-06-11T00:00:00Z,176.0,114.5,198303,2005-05-01T00:00:00Z,394,524,918
3622,1001,0,Daibanjaku Hisashi,,Asahiyama,1981-12-29T00:00:00Z,181.0,114.0,199909,2004-09-01T00:00:00Z,106,97,203
2654,8412,0,Goyu#,,Futagoyama,1947-05-23T00:00:00Z,178.5,114.0,196311,1969-07-01T00:00:00Z,133,98,231
795,1247,0,Higotsubaki,,Oshiogawa,1961-10-12T00:00:00Z,180.0,82.0,197703,1983-01-01T00:00:00Z,107,117,224
3940,1005,0,Fukutenyu Takeshi,,Hatachiyama,1980-06-19T00:00:00Z,172.5,94.0,199909,2005-11-01T00:00:00Z,106,146,252
2392,6849,0,Edosawa,,Tatsunami,1945-03-17T00:00:00Z,182.0,83.5,196305,1970-09-01T00:00:00Z,150,151,301
4686,6484,0,Tanaka Takuma,,Kise,1989-04-14T00:00:00Z,182.0,116.0,200503,2006-01-01T00:00:00Z,2,6,8
8532,8922,0,Kakeoke,,-,0001-01-01T00:00:00Z,,,196911,1970-01-01T00:00:00Z,0,4,4
3917,120,0,Aranonami Jiro,,Musashigawa,1969-05-13T00:00:00Z,183.0,150.0,198503,2004-01-01T00:00:00Z,399,366,765
5987,2505,0,Asaninomiya Masashi,,Wakamatsu,1974-11-21T00:00:00Z,180.0,85.0,199305,1995-01-01T00:00:00Z,25,38,63
2248,8367,0,Seiho Takaaki#,,Isegahama,1948-03-12T00:00:00Z,182.0,86.0,196205,1972-05-01T00:00:00Z,211,202,413
2711,8757,0,Koridagawa,,Tokitsukaze,1947-01-01T00:00:00Z,174.0,76.0,196505,1967-11-01T00:00:00Z,47,58,105
1080,7821,0,Miura,,Oshiogawa,1962-10-28T00:00:00Z,172.0,92.0,197903,1981-05-01T00:00:00Z,33,44,77
5836,1344,0,Akinomine Yoshinobu,,Mihogaseki,1968-11-25T00:00:00Z,180.0,133.9,198403,1996-01-01T00:00:00Z,253,247,500
5619,1662,0,Wakawashi Takuji,,Oshiogawa,1971-12-28T00:00:00Z,185.5,136.5,198703,1992-05-01T00:00:00Z,103,70,173
515,12746,4137,Sano,Jonokuchi 17 West,Dewanoumi,2006-06-13T00:00:00Z,175.0,131.0,202203,2023-07-26T00:00:00Z,14,25,39
3608,453,0,Terukaze Shuji,,Oguruma,1979-10-24T00:00:00Z,180.0,138.3,199503,2009-09-01T00:00:00Z,286,306,592
6071,1485,0,Tochiogi Shinji#,,Kasugano,1965-11-21T00:00:00Z,183.0,171.5,198103,1993-09-01T00:00:00Z,240,188,428
4175,12072,0,Sakai Takayuki,,Tagonoura,1997-12-12T00:00:00Z,168.0,93.5,201303,2015-01-01T00:00:00Z,15,29,44
2472,8831,0,Yasuda,,Sadogatake,1950-11-11T00:00:00Z,176.0,75.0,196801,1969-09-01T00:00:00Z,21,35,56
6806,7498,0,Mikasakuni Hiroshi#,,Isegahama,1965-08-22T00:00:00Z,176.4,112.0,198103,1985-01-01T00:00:00Z,62,78,140
1701,4110,0,Chiyozakura Teruo,,Kokonoe,1950-04-14T00:00:00Z,182.0,105.0,196603,1978-05-01T00:00:00Z,383,369,752
7797,10937,0,Fukunomori,,-,0001-01-01T00:00:00Z,,,195701,1959-03-01T00:00:00Z,25,31,56
6607,7198,0,Nagahama,,Takadagawa,1966-05-08T00:00:00Z,178.5,112.0,198203,1988-01-01T00:00:00Z,119,105,224
7337,6694,0,Kotowashi,,Sadogatake,1972-06-14T00:00:00Z,177.0,75.0,198805,1988-07-01T00:00:00Z,0,0,0
7165,7797,0,Tamakishima,,Kataonami,0001-01-01T00:00:00Z,,,198407,1984-11-01T00:00:00Z,0,0,0
2009,5366,0,Sasagawa,,Dewanoumi,1954-04-03T00:00:00Z,179.0,115.0,197011,1975-07-01T00:00:00Z,97,92,189
7175,7663,0,Wachi Takahiro,,Magaki,1969-03-10T00:00:00Z,174.0,78.0,198403,1984-09-01T00:00:00Z,0,0,0
1462,7887,0,Niwa Mikio#,,Tokitsukaze,1955-05-21T00:00:00Z,186.0,90.0,197005,1979-09-01T00:00:00Z,197,189,386
3835,41,0,Kyokutenho Masaru,,Tomozuna,1974-09-13T00:00:00Z,190.5,144.5,199203,2015-07-01T00:00:00Z,927,944,1871
1049,7837,0,Kamiyama,,-,0001-01-01T00:00:00Z,,,198003,1980-09-01T00:00:00Z,5,9,14
7735,10877,0,Hagazakura,,-,0001-01-01T00:00:00Z,,,195609,1961-01-01T00:00:00Z,73,67,140
3177,12407,0,Toshonishiki Akihiro,,Nishikido,1998-07-21T00:00:00Z,173.0,68.0,201703,2021-03-01T00:00:00Z,75,73,148
1265,6682,0,Fujinoura Koji#,,Kokonoe,1962-03-09T00:00:00Z,176.2,88.0,197703,1981-03-01T00:00:00Z,73,78,151
843,7487,0,Kotohyuga Hideaki#,,Sadogatake,1959-04-11T00:00:00Z,177.0,118.0,197503,1984-11-01T00:00:00Z,191,215,406
4670,5970,0,Kototogashi Tatsuya,,Sadogatake,1988-11-01T00:00:00Z,187.0,93.5,200403,2005-11-01T00:00:00Z,15,34,49
6859,7719,0,Chiyonoryu,,Kokonoe,1962-12-27T00:00:00Z,189.0,103.0,198203,1983-05-01T00:00:00Z,25,17,42
8646,11174,0,Nishonishiki,,-,0001-01-01T00:00:00Z,,,195901,1960-05-01T00:00:00Z,21,35,56
8419,11477,0,Ukinohana,,Takashima,1943-07-06T00:00:00Z,,,196109,1962-05-01T00:00:00Z,7,8,15
5813,1635,0,Reppu,,Asahiyama,1967-12-02T00:00:00Z,180.0,116.1,198303,1992-03-01T00:00:00Z,175,196,371
672,7239,0,Kyokushuho Koki,,Tomozuna,1988-08-09T00:00:00Z,191.0,149.6,200705,2022-01-01T00:00:00Z,524,504,1028
7246,1942,0,Tochinoura,,Kasugano,0001-01-01T00:00:00Z,,,198811,1989-01-01T00:00:00Z,0,0,0
6931,2822,0,Yoshimi Toru,,Isenoumi,1985-10-12T00:00:00Z,179.0,105.0,200207,2002-09-01T00:00:00Z,0,0,0
4712,6557,0,Katsurada Motoki,,Kasugano,1989-11-27T00:00:00Z,173.0,84.0,200507,2006-01-01T00:00:00Z,2,12,14
8642,11202,0,Masagoiwa,,-,0001-01-01T00:00:00Z,,,195903,1961-01-01T00:00:00Z,33,30,63
2702,8767,0,Kushiroumi,,Isenoumi,1948-01-08T00:00:00Z,174.5,77.0,196511,1967-03-01T00:00:00Z,25,22,47
7714,10924,0,Wakatsurugi,,-,0001-01-01T00:00:00Z,,,195701,1960-09-01T00:00:00Z,44,36,80
848,7445,0,Toyotanishiki Yukio#,,Kagamiyama,1961-04-10T00:00:00Z,180.0,140.0,197703,1985-01-01T00:00:00Z,152,169,321
3915,173,0,Ryukai Kiyotaka,,Naruto,1976-11-28T00:00:00Z,178.0,124.0,199203,2008-01-01T00:00:00Z,339,305,644
5728,10154,0,Nakanoumi,Jonidan 69 West,-,0001-01-01T00:00:00Z,,,195807,1958-09-01T00:00:00Z,0,0,0
3327,6619,0,Kotokensei Hiroyoshi,,Sadogatake,1991-01-06T00:00:00Z,175.0,159.5,200603,2018-05-01T00:00:00Z,223,197,420
5086,340,0,Koseiriki Isamu,,Takasago,1973-10-18T00:00:00Z,185.5,163.5,199205,2000-07-01T00:00:00Z,165,171,336
2370,8854,0,Dewaryu,,Dewanoumi,1950-11-30T00:00:00Z,176.0,75.0,196809,1971-01-01T00:00:00Z,42,42,84
8232,11190,0,Keioyama#,,Kise,1937-08-15T00:00:00Z,,,195903,1964-07-01T00:00:00Z,115,109,224
2968,5470,0,Asahiumi Akashi#,,Hanakago,1941-03-29T00:00:00Z,,,195805,1963-11-01T00:00:00Z,117,119,236
372,9106,0,Mitozakura,Jonidan 18 East,Hakkaku,1992-04-16T00:00:00Z,179.5,136.0,200803,2024-01-31T00:00:00Z,314,314,628
646,12450,0,Akikaze Ren,,Oguruma,1997-06-02T00:00:00Z,180.0,110.0,201711,2022-01-01T00:00:00Z,65,40,105
7361,6920,0,Honennami,,Tatsunami,0001-01-01T00:00:00Z,,,195109,1958-05-01T00:00:00Z,3,13,16
8332,11169,0,Moritoyama,,Izutsu,1942-10-24T00:00:00Z,,,195901,1964-07-01T00:00:00Z,112,127,239
8445,11643,0,Wakamusashi,,-,0001-01-01T00:00:00Z,,,196509,1966-03-01T00:00:00Z,6,8,14
6819,7562,0,Yano,,Tatsunami,0001-01-01T00:00:00Z,,,198305,1984-07-01T00:00:00Z,12,9,21
54,12575,3969,Tohakuryu,Juryo 5 East,Tamanoi,1993-06-26T15:00:00Z,182.0,132.0,201905,,192,190,382
7439,10180,0,Ishikarigawa,,-,0001-01-01T00:00:00Z,,,195101,1959-01-01T00:00:00Z,19,29,48
2100,5538,0,Tochitsurugi Takeshi#,,Kasugano,1950-05-07T00:00:00Z,183.0,100.0,196811,1974-05-01T00:00:00Z,113,111,224
1574,5539,0,Tochihara Katsushi#,,Oshiogawa,1963-02-06T00:00:00Z,170.0,140.0,197803,1980-05-01T00:00:00Z,36,41,77
6596,7254,0,Futasezakura,,Asahiyama,1961-05-11T00:00:00Z,175.5,111.0,198011,1987-09-01T00:00:00Z,137,138,275
3434,12322,0,Matsunofuji Koki,,Isegahama,1999-07-07T00:00:00Z,183.0,122.0,201603,2017-05-01T00:00:00Z,9,6,15
7741,10921,0,Kiyonaga,,-,0001-01-01T00:00:00Z,,,195701,1961-05-01T00:00:00Z,61,93,154
6622,7318,0,Setohikari,,Hanaregoma,1968-09-18T00:00:00Z,175.0,121.0,198403,1986-11-01T00:00:00Z,47,58,105
6573,7280,0,Kiyonomiwa Tsuyoshi#,,Isegahama,1966-06-19T00:00:00Z,182.0,78.0,198203,1987-01-01T00:00:00Z,91,104,195
6017,2580,0,Sato Nobuhiko,,Tokitsukaze,1979-02-16T00:00:00Z,175.5,95.0,199403,1994-07-01T00:00:00Z,2,5,7
7949,5503,0,Hamatamayama#,,-,0001-01-01T00:00:00Z,,,197011,1971-01-01T00:00:00Z,0,0,0
2261,5388,0,Kyonishiki,,Dewanoumi,1953-01-26T00:00:00Z,175.0,120.0,197103,1972-09-01T00:00:00Z,27,23,50
1190,5102,0,Taiyo Toshiryu#,,Kataonami,1952-04-13T00:00:00Z,185.0,136.0,196711,1986-09-01T00:00:00Z,373,390,763
1129,1310,0,Kirinishiki Toshiro,,Kagamiyama,1962-08-31T00:00:00Z,186.0,160.0,197803,1995-11-01T00:00:00Z,551,547,1098
7200,2302,0,Noda Junichi,,Matsugane,1976-11-05T00:00:00Z,176.0,121.0,199203,1992-05-01T00:00:00Z,0,0,0
30,7153,0,Kotoeko,Makushita 11 West,Sadogatake,1991-11-20T00:00:00Z,177.0,131.0,200703,2024-05-17T00:00:00Z,531,542,1073
2101,8476,0,Iinuma,,Kasugano,1946-08-19T00:00:00Z,174.0,99.0,196505,1974-05-01T00:00:00Z,188,175,363
3285,1235,0,Kisenosato Yutaka,,Tagonoura,1986-07-03T00:00:00Z,188.0,177.0,200203,2019-01-01T00:00:00Z,800,496,1296
4356,6605,0,Matsuura Rikiya,,Naruto,1990-05-10T00:00:00Z,176.0,122.3,200603,2011-05-01T00:00:00Z,95,108,203
3202,9078,0,Ako Masami,,Onomatsu,1993-02-14T00:00:00Z,180.0,119.3,200803,2020-07-01T00:00:00Z,239,258,497
1949,5829,0,Taniguchi,,Kasugano,1959-06-10T00:00:00Z,174.0,88.0,197411,1977-01-01T00:00:00Z,25,31,56
4956,748,0,Kotonagata Ichifu,,Sadogatake,1981-01-15T00:00:00Z,181.5,110.5,199603,2000-01-01T00:00:00Z,66,81,147
5533,1721,0,Kotohoshiba Hatsuo#,,Sadogatake,1968-02-10T00:00:00Z,191.0,117.3,198303,1992-03-01T00:00:00Z,159,210,369
53,12646,0,Hokuseiho,Juryo 3 East,Miyagino,2001-11-12T00:00:00Z,200.0,164.0,202003,2024-02-23T00:00:00Z,134,72,206
4354,11849,0,Yukitsugaru Satoshi,,Sakaigawa,1994-06-13T00:00:00Z,178.0,98.5,201003,2011-05-01T00:00:00Z,12,23,35
624,12305,3696,Reonmaru,Sandanme 74 West,Shikihide,1999-08-02T00:00:00Z,171.0,149.0,201603,,118,117,235
2173,5700,0,Kabasawa,,Kagamiyama,1957-05-10T00:00:00Z,181.0,115.0,197107,1974-09-01T00:00:00Z,19,16,35
4358,7129,0,Kaihazan Masaki,,Tomozuna,1991-05-18T00:00:00Z,180.5,111.5,200703,2011-05-01T00:00:00Z,77,84,161
3502,425,0,Fujinawa Takashi,,Isenoumi,1974-11-02T00:00:00Z,180.0,172.0,199301,2004-11-01T00:00:00Z,223,253,476
3301,12223,0,Tokiryu Hikari,,Isenoumi,1999-10-15T00:00:00Z,171.0,111.0,201503,2019-09-01T00:00:00Z,92,83,175
6629,7362,0,Chiyonosato Takashi#,,Kokonoe,1966-11-11T00:00:00Z,178.5,89.5,198203,1986-11-01T00:00:00Z,81,115,196
6733,7673,0,Konno,,Magaki,0001-01-01T00:00:00Z,,,198503,1986-01-01T00:00:00Z,0,0,0
657,6647,0,Oazuma Norihiro,,Tamanoi,1990-05-10T00:00:00Z,197.0,151.5,200605,2022-05-01T00:00:00Z,320,287,607
3886,864,0,Bushuyama Takashi,,Fujishima,1976-05-21T00:00:00Z,191.0,170.3,199901,2013-01-01T00:00:00Z,416,427,843
1954,4021,0,Kotetsuyama Toyoya,,Asahiyama,1942-07-09T00:00:00Z,175.0,121.0,195703,1975-01-01T00:00:00Z,646,656,1302
5729,2258,0,Kaitozan Tsuyoshi,,Tomozuna,1972-11-29T00:00:00Z,192.0,124.6,199111,1996-09-01T00:00:00Z,101,92,193
8309,11238,0,Wakamitsuru,,Hanakago,1943-01-25T00:00:00Z,,,195905,1963-07-01T00:00:00Z,85,89,174
6723,7671,0,Iwanaga,,Takasago,0001-01-01T00:00:00Z,,,198503,1986-09-01T00:00:00Z,0,0,0
2298,5522,0,Matsubaryu Fumio,,Miyagino,1956-08-03T00:00:00Z,177.5,108.0,197205,1973-01-01T00:00:00Z,6,1,7
8836,11140,0,Kawazoe,,-,0001-01-01T00:00:00Z,,,195809,1958-11-01T00:00:00Z,0,0,0
2627,8651,0,Mori,,Izutsu,1950-08-24T00:00:00Z,174.0,106.0,196609,1969-07-01T00:00:00Z,42,49,91
6597,7293,0,Kotominato Yoshikatsu#,,Sadogatake,1965-04-08T00:00:00Z,183.0,84.0,198103,1986-07-01T00:00:00Z,103,114,217
3180,12088,0,Kirinoryu Ryutaro,,Michinoku,1997-06-13T00:00:00Z,181.0,132.0,201303,2021-03-01T00:00:00Z,143,110,253
7343,8272,0,Sono,,Izutsu,1959-12-31T00:00:00Z,,,197603,1976-05-01T00:00:00Z,0,0,0
7310,5865,0,Tarumaeyama,,-,0001-01-01T00:00:00Z,,,197803,1978-07-01T00:00:00Z,0,0,0
5944,2575,0,Bota Masahiro,,Tokitsukaze,1978-04-16T00:00:00Z,174.5,100.0,199403,1994-09-01T00:00:00Z,5,9,14
4805,1254,0,Kotokuronuma Sei,,Sadogatake,1982-08-01T00:00:00Z,190.0,139.0,200203,2002-09-01T00:00:00Z,8,6,14
3791,558,0,Utonishiki Makoto,,Tamanoi,1978-09-01T00:00:00Z,176.0,105.3,199701,2005-03-01T00:00:00Z,163,173,336
496,12408,3799,Hokutoshin,Jonidan 60 West,Hakkaku,2001-11-10T00:00:00Z,172.0,130.0,201703,,127,161,288
3395,1141,0,Shotenro Taishi,,Fujishima,1982-01-31T00:00:00Z,189.0,147.0,200103,2018-01-01T00:00:00Z,494,484,978
8792,5422,0,Fujiminada,,-,0001-01-01T00:00:00Z,,,196205,1962-07-01T00:00:00Z,0,3,3
5978,2605,0,Kunitoki Masaki,,Kokonoe,1978-11-14T00:00:00Z,179.0,73.0,199405,1995-01-01T00:00:00Z,0,4,4
562,12695,4086,Takabaho,Jonidan 76 West,Miyagino,2003-03-23T00:00:00Z,167.0,96.0,202103,,52,71,123
2301,4027,0,Asasegawa Takeya,,Isegahama,1942-05-04T00:00:00Z,177.0,139.0,195705,1971-05-01T00:00:00Z,478,462,940
7163,7622,0,Kotomaruta Hideyoshi,,Sadogatake,1965-05-03T00:00:00Z,185.0,112.0,198311,1984-09-01T00:00:00Z,10,4,14
4699,6513,0,Sugawara Shun,,Nakamura,1989-09-24T00:00:00Z,175.0,87.0,200503,2005-09-01T00:00:00Z,2,7,9
7003,2263,0,Fukada Kazuhiro,,Kumagatani,1974-05-13T00:00:00Z,179.0,134.0,199111,1992-05-01T00:00:00Z,0,0,0
2149,8966,0,Esashi,,Tokitsukaze,1954-05-27T00:00:00Z,175.0,71.0,197009,1973-03-01T00:00:00Z,51,46,97
8679,11204,0,Tamaoniki,,-,0001-01-01T00:00:00Z,,,195903,1960-03-01T00:00:00Z,15,25,40
4254,12262,0,Kunitoshi Yusuke,,Hakkaku,1998-01-31T00:00:00Z,180.0,97.0,201505,2015-07-01T00:00:00Z,0,0,0
4809,1223,0,Dangan Matsusaburo,,Nakadachi,1983-10-25T00:00:00Z,173.0,152.0,200111,2003-01-01T00:00:00Z,9,16,25
5219,330,0,Takaminato Takuya,,Minato,1980-06-02T00:00:00Z,182.0,120.0,199603,1998-11-01T00:00:00Z,49,35,84
6916,2808,0,Takamatsuyama Kazuto,,Naruto,1981-08-11T00:00:00Z,175.0,90.0,199709,1997-11-01T00:00:00Z,0,0,0
5737,1945,0,Beniya Tetsuya,,Minezaki,1972-03-12T00:00:00Z,181.0,86.0,199005,1990-11-01T00:00:00Z,6,8,14
2870,8732,0,Hiyoshinami,,Kataonami,1948-09-01T00:00:00Z,174.0,75.0,196407,1967-11-01T00:00:00Z,60,52,112
301,12294,3685,Asashinjo,Sandanme 19 West,Takasago,1998-02-12T00:00:00Z,170.0,114.0,201603,,167,165,332
3673,148,0,Aoba Ryusei,,Isegahama,1978-09-14T00:00:00Z,172.0,117.3,199701,2010-01-01T00:00:00Z,269,205,474
6689,7344,0,Sugita,,Taiho,0001-01-01T00:00:00Z,,,198603,1987-01-01T00:00:00Z,5,9,14
