id,sumodb_id,nsk_id,ring_name,current_rank,heya,birthday,height,weight,debut,retirement
6632,5008,0,Kitamusashi Kazuyoshi,,Musashigawa,1964-12-22T00:00:00Z,176.5,84.0,198303,1986-09-01T00:00:00Z
1637,7931,0,Arikawa Motokazu#,,Oshiogawa,1962-01-01T00:00:00Z,,,197709,1979-05-01T00:00:00Z
2189,8876,0,Tamaizumi,,Kataonami,1951-11-09T00:00:00Z,183.0,104.0,196905,1973-11-01T00:00:00Z
7229,8265,0,Daigo,,-,0001-01-01T00:00:00Z,,,197505,1976-01-01T00:00:00Z
3675,407,0,Futasegawa Katsuaki,,Kiriyama,1980-02-16T00:00:00Z,181.5,141.0,199503,2009-03-01T00:00:00Z
5595,1825,0,Morimoto Seiji#,,Kasugano,1972-06-06T00:00:00Z,180.0,123.0,198803,1995-09-01T00:00:00Z
2768,8686,0,Futaseumi,,Asahiyama,1947-05-01T00:00:00Z,180.0,77.0,196201,1967-09-01T00:00:00Z
3162,12386,0,Kototsukahara Hikaru,,Sadogatake,1998-05-31T00:00:00Z,189.0,161.0,201703,2020-09-01T00:00:00Z
5991,2527,0,Ishiyama Toshiaki,,Musashigawa,1975-05-19T00:00:00Z,183.0,106.0,199401,1996-03-01T00:00:00Z
4684,6503,0,Araki Kengo,,Magaki,1989-07-21T00:00:00Z,178.0,114.0,200503,2006-07-01T00:00:00Z
6628,7526,0,Yamagoshi Hiroto#,,Minato,1965-06-04T00:00:00Z,177.0,76.0,198303,1986-05-01T00:00:00Z
1671,8008,0,Katsunobori#,,Takasago,1962-06-16T00:00:00Z,178.0,122.0,197803,1979-01-01T00:00:00Z
8810,11348,0,Hamaguchi,,-,0001-01-01T00:00:00Z,,,196011,1961-03-01T00:00:00Z
1593,7832,0,Masuiryu Masaru#,,Mihogaseki,1960-01-29T00:00:00Z,170.0,93.0,197503,1980-09-01T00:00:00Z
6994,2520,0,Tennomai Norio,,Takashima,1975-01-25T00:00:00Z,174.0,76.0,199311,1994-01-01T00:00:00Z
1426,7948,0,Tokaiakira#,,Mihogaseki,1964-02-02T00:00:00Z,174.0,99.0,197903,1979-09-01T00:00:00Z
5811,1650,0,Fudofuji Hiroyuki#,,Asahiyama,1967-01-16T00:00:00Z,176.0,130.6,198203,1996-01-01T00:00:00Z
2573,4003,0,Yutakayama Katsuo,,Tokitsukaze,1937-08-18T00:00:00Z,189.0,137.0,196103,1968-09-01T00:00:00Z
6604,7590,0,Ushijima Koichi#,,Takasago,1965-04-20T00:00:00Z,178.4,113.0,198301,1986-05-01T00:00:00Z
8495,11515,0,Matsunoumi,,-,0001-01-01T00:00:00Z,,,196203,1964-09-01T00:00:00Z
1359,3963,0,Ononishiki Kisaburo,,Onogawa,1922-03-20T00:00:00Z,176.0,98.0,193805,1960-03-01T00:00:00Z
6550,7215,0,Hibikiryu,,Musashigawa,1969-07-30T00:00:00Z,173.0,115.0,198503,1988-01-01T00:00:00Z
4283,11852,0,Sunaga Masayoshi,,Naruto,1994-09-15T00:00:00Z,173.0,122.0,201003,2012-09-01T00:00:00Z
571,11935,3326,Kenho,Jonidan 90 West,Tokitsukaze,1989-02-10T00:00:00Z,180.0,204.0,201105,
1986,8204,0,Tsuruginami,,Tatsunami,1950-11-20T00:00:00Z,173.0,125.0,196801,1976-03-01T00:00:00Z
6374,2059,0,Arai Naoki,,Isenoumi,1971-08-14T00:00:00Z,184.5,131.0,199001,1991-01-01T00:00:00Z
7277,7883,0,Tatsukobayashi,,Tatsunami,1963-06-26T00:00:00Z,173.5,88.0,197905,1979-07-01T00:00:00Z
1912,8202,0,Kusaka,,Dewanoumi,1957-05-30T00:00:00Z,178.0,110.0,197111,1977-03-01T00:00:00Z
3363,1111,0,Harumafuji Kohei,,Isegahama,1984-04-14T00:00:00Z,186.0,133.0,200101,2017-11-01T00:00:00Z
6614,7334,0,Wakaoshima,,Takasago,1969-05-03T00:00:00Z,181.0,113.0,198503,1987-03-01T00:00:00Z
6751,7649,0,Chippuasahi Kenichi,,Oshima,1968-09-22T00:00:00Z,178.0,99.0,198403,1985-01-01T00:00:00Z
5114,477,0,Raitenzan Hiroshi,,Hatachiyama,1976-08-17T00:00:00Z,182.0,90.0,199501,2000-03-01T00:00:00Z
5281,2633,0,Tamahiryu Hironori,,Kataonami,1979-08-11T00:00:00Z,177.0,76.5,199503,1997-11-01T00:00:00Z
5401,2777,0,Takaakiyama Takuya,,Futagoyama,1981-11-25T00:00:00Z,182.0,135.0,199703,1997-09-01T00:00:00Z
2750,8704,0,Katsurakuni,,Kise,1944-03-09T00:00:00Z,,,196001,1967-11-01T00:00:00Z
151,11942,3333,Onojo,Makushita 30 East,Takadagawa,1996-01-31T00:00:00Z,182.0,143.0,201105,
6746,7653,0,Kondo Takahiko,,Hanakago,1968-08-03T00:00:00Z,177.0,105.0,198403,1984-11-01T00:00:00Z
3920,99,0,Shunketsu Yuji,,Hanaregoma,1976-07-13T00:00:00Z,177.0,121.0,199203,2008-03-01T00:00:00Z
4832,376,0,Kazashi Kyotaro,,Tatsunami,1977-05-31T00:00:00Z,180.0,124.9,199303,2001-09-01T00:00:00Z
1048,4414,0,Omuroyama#,,Taiho,1964-09-13T00:00:00Z,,,198003,1981-09-01T00:00:00Z
7936,5731,0,Chokaiyama#,,Miyagino,1953-05-09T00:00:00Z,175.0,101.0,196905,1970-07-01T00:00:00Z
6409,2028,0,Koiso Fumiaki,,Hanaregoma,1973-11-28T00:00:00Z,176.0,115.0,198903,1989-07-01T00:00:00Z
5479,2055,0,Tatsukaze Toshihiro,,Oguruma,1971-08-09T00:00:00Z,182.0,114.4,198911,1995-03-01T00:00:00Z
286,12564,3955,Hakuonada,Makushita 42 East,Yamahibiki,2000-07-29T00:00:00Z,185.0,158.0,201903,
3922,147,0,Toyonokuni Daichi,,Tokitsukaze,1979-05-23T00:00:00Z,181.0,134.0,199503,2013-11-01T00:00:00Z
902,5723,0,Kotoarashi,,Sadogatake,1954-07-15T00:00:00Z,183.0,102.0,196911,1980-09-01T00:00:00Z
1545,4305,0,Tsunenoyama Hideo,,Dewanoumi,1946-08-07T00:00:00Z,172.5,100.0,196409,1979-09-01T00:00:00Z
7176,7669,0,Oikawa# Takashi,,Isegahama,1969-02-17T00:00:00Z,173.0,85.0,198403,1984-05-01T00:00:00Z
7474,10357,0,Inenomori,,-,0001-01-01T00:00:00Z,,,195305,1959-05-01T00:00:00Z
3082,12020,0,Kotokogyoku Hirotake,,Sadogatake,1993-08-06T00:00:00Z,184.0,88.0,201203,2021-09-01T00:00:00Z
167,12561,3952,Otsuji,Makushita 4 East,Takadagawa,2003-10-06T00:00:00Z,180.0,129.0,201903,
2630,5819,0,Nishinohana Tetsunori,,Dewanoumi,1949-09-08T00:00:00Z,181.0,83.0,196801,1969-05-01T00:00:00Z
3482,740,0,Kasachikara Mitsumasa,,Nishonoseki,1970-07-13T00:00:00Z,177.0,137.7,198603,2013-01-01T00:00:00Z
4519,6527,0,Wakanoho Toshinori,,Magaki,1988-07-08T00:00:00Z,195.0,156.0,200503,2008-07-01T00:00:00Z
6829,7459,0,Kyokutenho Masateru#,,Oshima,1965-08-25T00:00:00Z,176.0,91.0,198103,1984-05-01T00:00:00Z
1374,3961,0,Takanishiki Teruo,,Takasago,1934-02-12T00:00:00Z,168.0,152.0,194905,1963-11-01T00:00:00Z
4197,1215,0,Takanoyama Shuntaro,,Tagonoura,1983-02-21T00:00:00Z,185.0,98.0,200111,2014-07-01T00:00:00Z
8735,5183,0,Yamane,,Sadogatake,1941-06-18T00:00:00Z,,,196201,1962-03-01T00:00:00Z
8771,5552,0,Ueda Tooru#,,Kasugano,0001-01-01T00:00:00Z,,,195807,1959-03-01T00:00:00Z
3414,12215,0,Hirotsukasa Kodai,,Irumagawa,1992-08-30T00:00:00Z,168.0,102.0,201503,2017-09-01T00:00:00Z
366,12389,3780,Suio,Sandanme 54 East,Dewanoumi,2001-07-03T00:00:00Z,177.0,113.0,201703,
1102,5474,0,Hoshikaze Noboru,,Michinoku,1963-01-14T00:00:00Z,170.0,90.0,197805,1983-05-01T00:00:00Z
3999,455,0,Tamaarashi Hiroyuki,,Kataonami,1978-12-28T00:00:00Z,181.5,149.0,199505,2004-01-01T00:00:00Z
6672,7284,0,Wakasuruga,,Oshiogawa,1965-03-29T00:00:00Z,176.0,76.0,198303,1987-09-01T00:00:00Z
8125,10695,0,Urushibara,,Tokitsukaze,1942-11-23T00:00:00Z,,,196007,1966-01-01T00:00:00Z
1191,5123,0,Amamifuji Toyohiro#,,Takasago,1959-10-20T00:00:00Z,181.5,154.0,197603,1988-09-01T00:00:00Z
6834,7636,0,Yoshiarai Masashi,,Kumagatani,1968-12-31T00:00:00Z,173.0,103.0,198403,1985-05-01T00:00:00Z
649,11777,0,Arikawa Yoshikazu,,Hanaregoma,1988-10-09T00:00:00Z,170.0,124.2,200903,2022-01-01T00:00:00Z
5270,2804,0,Kawabata Takehiro,,Hanaregoma,1982-01-28T00:00:00Z,172.0,76.0,199705,1998-05-01T00:00:00Z
71,12320,3711,Churanoumi,Maegashira 12 West,Kise,1993-05-06T00:00:00Z,176.0,143.0,201603,
8072,11531,0,Kudo,,-,0001-01-01T00:00:00Z,,,196205,1966-05-01T00:00:00Z
2926,8682,0,Naranishiki,,Tatsunami,1951-05-06T00:00:00Z,173.0,100.0,196703,1970-01-01T00:00:00Z
6240,1676,0,Ryuma,,Ajigawa,1966-04-20T00:00:00Z,175.4,124.0,198203,1991-01-01T00:00:00Z
6781,7627,0,Kotonara Yasushi,,Sadogatake,1968-06-01T00:00:00Z,182.0,116.0,198403,1985-09-01T00:00:00Z
2511,8528,0,Hananokawa,,Futagoyama,1949-01-12T00:00:00Z,173.0,75.0,196607,1968-09-01T00:00:00Z
5787,2084,0,Fuminonada Fumikazu,,Nakamura,1974-04-29T00:00:00Z,180.2,139.5,199003,1992-09-01T00:00:00Z
527,916,2106,Tochikasuga,Jonidan 64 East,Kasugano,1983-10-01T00:00:00Z,177.0,132.3,199903,
3970,1047,0,Toyonohana Mitsutoyo,,Tokitsukaze,1984-09-29T00:00:00Z,177.5,106.2,200003,2004-03-01T00:00:00Z
7542,10680,0,Matsunohana,,-,0001-01-01T00:00:00Z,,,195505,1959-03-01T00:00:00Z
289,11923,0,Rao,Sandanme 75 East,Tatsunami,1993-03-30T00:00:00Z,173.0,125.0,201101,2024-01-31T00:00:00Z
7487,5400,0,Shiroiwayama#,,Isenoumi,1938-07-27T00:00:00Z,,,195505,1965-09-01T00:00:00Z
7760,11010,0,Shibanishiki,,Magaki,1940-09-09T00:00:00Z,,,195709,1962-11-01T00:00:00Z
6213,2198,0,Tochikenryu Shingo,,Kasugano,1975-05-30T00:00:00Z,192.0,134.0,199103,1992-03-01T00:00:00Z
1660,5661,0,Kotoishikari Tsunanori#,,Sadogatake,1962-07-15T00:00:00Z,175.0,108.0,197803,1979-01-01T00:00:00Z
2382,8555,0,Kuninobori,,Takasago,1951-01-27T00:00:00Z,173.0,106.0,196603,1971-01-01T00:00:00Z
4066,22,0,Gojoro Katsuhiro,,Magaki,1973-08-18T00:00:00Z,190.0,147.0,198911,2005-11-01T00:00:00Z
5403,2760,0,Sakihara Moritaka,,Hanaregoma,1980-09-12T00:00:00Z,182.0,106.0,199703,1997-09-01T00:00:00Z
4538,7140,0,Takama Fumio,,Naruto,1992-02-24T00:00:00Z,181.0,117.3,200703,2009-01-01T00:00:00Z
2085,4090,0,Ryoga Seiko,,Tatsunami,1948-01-20T00:00:00Z,176.4,131.5,196305,1974-01-01T00:00:00Z
570,12419,3810,Zuiko,Jonidan 104 West,Tatsunami,2002-03-26T00:00:00Z,173.0,86.0,201703,2023-05-31T00:00:00Z
1314,3985,0,Myobudani Yasuhiko,,Miyagino,1937-04-29T00:00:00Z,189.0,113.0,195403,1969-11-01T00:00:00Z
3818,642,0,Onochikara Masaki,,Onomatsu,1977-07-02T00:00:00Z,176.0,111.0,199707,2003-01-01T00:00:00Z
2229,8574,0,Asanoumi,,Takasago,1948-04-26T00:00:00Z,179.0,82.0,196503,1972-05-01T00:00:00Z
8004,11346,0,Tochinomine,,Kasugano,1944-10-02T00:00:00Z,,,196005,1966-09-01T00:00:00Z
3522,589,0,Otsukuba Hideki,,Isenoumi,1975-06-23T00:00:00Z,187.0,161.0,199103,2011-11-01T00:00:00Z
3056,5219,0,Dewanoyama Norio,,Dewanoumi,1932-02-10T00:00:00Z,,,195001,1962-01-01T00:00:00Z
4057,180,0,Wakainami Takeshi,,Tatsunami,1975-12-29T00:00:00Z,180.0,127.0,199207,2010-03-01T00:00:00Z
7499,10767,0,Hisanohana,,-,0001-01-01T00:00:00Z,,,195603,1959-05-01T00:00:00Z
1577,7896,0,Taiheizan Yasuo#,,Miyagino,1955-02-12T00:00:00Z,174.0,72.0,197203,1979-11-01T00:00:00Z
1379,3889,0,Kuninobori Kunio,,Takasago,1925-04-18T00:00:00Z,174.0,126.0,194005,1961-05-01T00:00:00Z
2242,8832,0,Dewahikari,,Dewanoumi,1950-07-27T00:00:00Z,173.0,130.0,196805,1972-07-01T00:00:00Z
7218,8325,0,Yuwandake,,-,0001-01-01T00:00:00Z,,,197503,1975-09-01T00:00:00Z
3493,674,0,Hokutotsukasa Naoyuki,,Hakkaku,1980-05-27T00:00:00Z,173.5,118.5,199603,2006-01-01T00:00:00Z
525,11913,3307,Okuniiwa,Jonidan 82 West,Oitekaze,1992-09-18T00:00:00Z,184.0,119.0,201011,
1932,8277,0,Domon,,Miyagino,1960-08-20T00:00:00Z,,,197603,1977-03-01T00:00:00Z
2373,8635,0,Fukusayama,,Dewanoumi,1949-07-26T00:00:00Z,182.7,79.0,196605,1971-09-01T00:00:00Z
3191,12260,0,Aratora Mitsuhiro,,Isenoumi,1992-06-27T00:00:00Z,180.0,125.0,201505,2020-07-01T00:00:00Z
4753,1238,0,Kashiwaryu Masahiro,,Isenoumi,1983-07-07T00:00:00Z,177.0,109.3,200203,2004-03-01T00:00:00Z
5677,2465,0,Asakanagawa Koji,,Wakamatsu,1977-08-17T00:00:00Z,173.0,132.0,199303,1997-05-01T00:00:00Z
6936,1218,0,Komaizumi Hitoshi,,Hanaregoma,1983-06-30T00:00:00Z,185.0,101.0,200111,2002-01-01T00:00:00Z
6620,6688,0,Shintatsu,,Onaruto,1968-08-23T00:00:00Z,181.0,88.0,198407,1988-07-01T00:00:00Z
6702,7390,0,Kashiwazaki,,Kasugano,0001-01-01T00:00:00Z,,,198603,1987-03-01T00:00:00Z
4517,1402,0,Hakurozan Yuta,,Kitanoumi,1982-02-06T00:00:00Z,189.0,140.0,200205,2008-09-01T00:00:00Z
4754,2931,0,Nishihara Kenji,,Hakkaku,1984-11-04T00:00:00Z,179.0,123.0,200307,2004-05-01T00:00:00Z
1176,1430,0,Minenofuji Toshiaki#,,Kokonoe,1960-04-07T00:00:00Z,192.5,100.0,197603,1993-11-01T00:00:00Z
169,12064,3454,Chiyonokatsu,Sandanme 22 West,Kokonoe,1994-04-13T00:00:00Z,177.0,129.0,201303,
581,11877,3287,Azumayama,Jonidan 98 East,Tamanoi,1994-06-10T00:00:00Z,182.0,108.6,201005,
1465,7890,0,Fujigamine Hiroshi#,,Tokitsukaze,1955-07-30T00:00:00Z,183.0,105.0,197011,1980-01-01T00:00:00Z
6450,5122,0,Akitsunami,,Takasago,1965-09-27T00:00:00Z,176.3,134.0,198103,1988-03-01T00:00:00Z
6515,6740,0,Shimomoto,,Nakamura,1972-03-10T00:00:00Z,,,198703,1988-09-01T00:00:00Z
5087,969,0,Towata Kazumichi,,Shikihide,1983-05-30T00:00:00Z,179.0,104.0,199903,2000-01-01T00:00:00Z
5743,2544,0,Mochizuki Yasunari,,Oshima,1978-07-22T00:00:00Z,173.5,134.0,199403,1996-01-01T00:00:00Z
6418,6739,0,Tokairyu,,Azumazeki,1971-12-12T00:00:00Z,,,198707,1988-11-01T00:00:00Z
5734,2093,0,Kawai Nobuo,,Nakamura,1975-02-22T00:00:00Z,183.0,89.0,199003,1995-01-01T00:00:00Z
5323,2610,0,Michinohikari Nobuhiko,,Dewanoumi,1976-12-14T00:00:00Z,181.0,97.5,199411,1998-01-01T00:00:00Z
6197,2289,0,Mikuni Minoru,,Dewanoumi,1976-09-28T00:00:00Z,173.0,90.0,199203,1992-09-01T00:00:00Z
219,12225,3615,Sazanami,Makushita 46 East,Isenoumi,2000-01-31T00:00:00Z,182.0,119.0,201503,
8490,11502,0,Katsurasato,,-,0001-01-01T00:00:00Z,,,196201,1964-07-01T00:00:00Z
5952,2407,0,Shimanomine Kenjiro,,Matsugane,1974-07-21T00:00:00Z,188.0,85.0,199301,1995-01-01T00:00:00Z
7926,8965,0,Harada,,-,0001-01-01T00:00:00Z,,,197007,1970-09-01T00:00:00Z
4430,6571,0,Masuhikari Koji,,Chiganoura,1983-04-26T00:00:00Z,176.5,182.8,200511,2010-11-01T00:00:00Z
6922,6045,0,Sotaizan Masahiko,,Tokitsukaze,1988-05-08T00:00:00Z,168.0,87.0,200403,2005-01-01T00:00:00Z
7548,10639,0,Otone,,-,0001-01-01T00:00:00Z,,,195503,1961-03-01T00:00:00Z
6725,7678,0,Tamayutaka,,Kataonami,0001-01-01T00:00:00Z,,,198503,1986-09-01T00:00:00Z
6431,6747,0,Kotoyoshida,,Sadogatake,1971-10-20T00:00:00Z,,,198703,1989-01-01T00:00:00Z
3052,5678,0,Sadohikari,,Sadogatake,0001-01-01T00:00:00Z,,,195809,1960-03-01T00:00:00Z
4039,190,0,Wakachikuba Kunihiro,,Miyagino,1975-08-07T00:00:00Z,180.0,137.5,199103,2005-07-01T00:00:00Z
529,6005,2688,Higonoryu,Jonidan 94 East,Kise,1985-11-19T00:00:00Z,175.0,199.0,200403,
6069,2219,0,Satakeryu Hiroyasu,,Takasago,1975-05-03T00:00:00Z,177.0,113.7,199103,1994-01-01T00:00:00Z
8397,11422,0,Sawanohana,,Dewanoumi,1942-07-01T00:00:00Z,,,196103,1963-05-01T00:00:00Z
5462,2143,0,Kotokawaguchi Hiroshi,,Sadogatake,1974-12-16T00:00:00Z,183.0,120.5,199007,1995-01-01T00:00:00Z
3832,874,0,Hamanishiki Tatsuro,,Oitekaze,1976-11-23T00:00:00Z,181.0,126.0,199903,2012-03-01T00:00:00Z
8242,11206,0,Raiten#,,Kasugano,1942-06-09T00:00:00Z,,,195903,1964-05-01T00:00:00Z
443,946,2118,Kirizakura,Jonidan 78 East,Michinoku,1983-05-26T00:00:00Z,177.0,94.0,199903,2024-05-29T00:00:00Z
1475,5858,0,Asahinobori,,Oshima,0001-01-01T00:00:00Z,,,198003,1981-03-01T00:00:00Z
7252,5013,0,Okai#,,-,0001-01-01T00:00:00Z,,,198111,1982-03-01T00:00:00Z
5250,2670,0,Ominami Yoji,,Kokonoe,1979-07-05T00:00:00Z,173.0,85.5,199505,1998-03-01T00:00:00Z
2884,5393,0,Okamoto Hikaru#,,Tatsunami,1947-08-24T00:00:00Z,,,196303,1968-07-01T00:00:00Z
8139,11546,0,Fukunishiki,,-,0001-01-01T00:00:00Z,,,196205,1965-09-01T00:00:00Z
6769,7548,0,Dooyama,,Takadagawa,1966-11-20T00:00:00Z,183.0,119.0,198207,1985-09-01T00:00:00Z
1014,4050,0,Takamiyama Daigoro,,Takasago,1944-06-16T00:00:00Z,191.0,165.0,196403,1984-05-01T00:00:00Z
6766,7541,0,Minenishiki Minetsugu,,Kagamiyama,1967-07-25T00:00:00Z,173.0,108.0,198303,1984-09-01T00:00:00Z
590,5980,2663,Tsubakifuji,Jonidan 65 East,Isegahama,1989-01-11T00:00:00Z,174.0,129.5,200403,
598,12759,4150,Soga,Jonidan 97 West,Isenoumi,2006-07-25T00:00:00Z,175.0,92.0,202203,
3403,1267,0,Kasugasato Atsushi,,Oitekaze,1986-04-14T00:00:00Z,175.5,142.8,200203,2016-11-01T00:00:00Z
3753,1059,0,Sachiazuma Tadayoshi,,Tamanoi,1984-09-06T00:00:00Z,180.0,145.3,200003,2015-05-01T00:00:00Z
2872,8421,0,Imazu,,Tatsunami,1949-01-01T00:00:00Z,179.0,124.0,196209,1969-01-01T00:00:00Z
2902,5397,0,Iwakiyama Rikizo,,Kasugayama,1941-07-08T00:00:00Z,,,195703,1968-01-01T00:00:00Z
8574,11593,0,Kitazawa,,-,0001-01-01T00:00:00Z,,,196211,1963-07-01T00:00:00Z
772,1479,0,Kaisho,,Tokitsukaze,1963-07-24T00:00:00Z,187.5,120.0,197903,1992-03-01T00:00:00Z
99,12206,0,Dainichido,Sandanme 35 East,Michinoku,1993-02-19T00:00:00Z,178.0,130.0,201501,2024-03-27T00:00:00Z
1870,6803,0,Kotoizumi,,Sadogatake,1954-12-12T00:00:00Z,187.0,87.0,197201,1977-01-01T00:00:00Z
4230,2823,0,Hokutonami Naoki,,Hakkaku,1986-01-08T00:00:00Z,182.0,131.5,200207,2014-03-01T00:00:00Z
2544,8365,0,Maedamine,,Tokitsukaze,1946-03-21T00:00:00Z,181.5,85.0,196305,1970-01-01T00:00:00Z
2250,4069,0,Arashiyama Jiro,,Miyagino,1943-12-14T00:00:00Z,179.5,110.0,196003,1972-05-01T00:00:00Z
7830,11046,0,Kawada,,-,0001-01-01T00:00:00Z,,,195801,1958-11-01T00:00:00Z
1793,8117,0,Omine,,Tomozuna,1960-11-12T00:00:00Z,176.4,79.0,197703,1978-05-01T00:00:00Z
1442,7897,0,Saito Ginya#,,Dewanoumi,1958-08-28T00:00:00Z,179.0,110.0,197403,1980-01-01T00:00:00Z
3221,6559,0,Seiro Takeshi,,Shikoroyama,1988-08-18T00:00:00Z,185.0,131.2,200507,2020-07-01T00:00:00Z
6031,2477,0,Tamatsushima Masahiro,,Kataonami,1977-07-26T00:00:00Z,176.0,98.0,199303,1994-09-01T00:00:00Z
6675,7279,0,Shimada,,Fujishima,1969-06-24T00:00:00Z,186.0,100.0,198503,1986-09-01T00:00:00Z
3231,12417,0,Toki Yuki,,Tatsunami,1999-03-12T00:00:00Z,168.0,89.0,201703,2019-11-01T00:00:00Z
4741,1212,0,Kasugahana Masayoshi,,Kasugayama,1981-05-09T00:00:00Z,177.0,102.5,200109,2003-09-01T00:00:00Z
371,12715,4106,Shotaimu,Jonidan 5 East,Shikoroyama,2003-01-31T00:00:00Z,175.0,170.0,202107,
2172,5856,0,Kurenishiki,,Miyagino,1956-06-26T00:00:00Z,171.0,78.0,197203,1974-07-01T00:00:00Z
6472,6710,0,Tamaryuma,,Kataonami,1965-07-11T00:00:00Z,175.0,84.0,198105,1988-11-01T00:00:00Z
6245,2107,0,Iwashita Tetsuya,,Hanaregoma,1973-07-20T00:00:00Z,173.0,97.0,199003,1990-07-01T00:00:00Z
7084,7340,0,Nakada,,Hanaregoma,0001-01-01T00:00:00Z,,,198601,1986-07-01T00:00:00Z
3619,367,0,Sakurakaze Akira,,Izutsu,1978-10-08T00:00:00Z,182.0,106.0,199403,2002-11-01T00:00:00Z
2703,8484,0,Shinkawa,,Isenoumi,1947-10-08T00:00:00Z,183.0,83.0,196511,1969-03-01T00:00:00Z
4659,6535,0,Awa Daiki,,Ajigawa,1990-03-25T00:00:00Z,170.0,91.0,200503,2005-09-01T00:00:00Z
5444,1384,0,Takamio Daisei#,,Azumazeki,1967-07-01T00:00:00Z,190.0,170.3,198607,1997-01-01T00:00:00Z
2050,8214,0,Hoshime#,,Michinoku,1957-11-06T00:00:00Z,176.0,121.0,197303,1976-03-01T00:00:00Z
5467,2101,0,Takatsukuba Mitsutaka,,Azumazeki,1974-12-13T00:00:00Z,176.0,128.0,199003,1992-03-01T00:00:00Z
388,1062,2251,Hagane,Sandanme 89 West,Michinoku,1981-08-29T00:00:00Z,180.0,131.5,200003,
6236,2150,0,Rakoten Keigo,,Takadagawa,1970-09-29T00:00:00Z,180.0,180.0,199009,1991-05-01T00:00:00Z
3958,771,0,Wakanokoma Yuki,,Matsugane,1981-09-06T00:00:00Z,176.0,121.0,199703,2002-01-01T00:00:00Z
2709,8759,0,Wakanomori,,Futagoyama,1949-03-01T00:00:00Z,173.0,76.0,196509,1967-05-01T00:00:00Z
2551,8373,0,Kotohikari,,Sadogatake,1947-12-05T00:00:00Z,180.0,80.0,196211,1969-01-01T00:00:00Z
4682,6522,0,Kotookamoto Shozo,,Sadogatake,1989-08-15T00:00:00Z,173.0,143.0,200503,2005-09-01T00:00:00Z
8258,5717,0,Kasugamine,,Kasugano,1941-08-01T00:00:00Z,,,195809,1963-09-01T00:00:00Z
5454,1616,0,Yukinoumi Hideo#,,Dewanoumi,1969-05-27T00:00:00Z,189.0,121.4,198505,1997-01-01T00:00:00Z
7909,8977,0,Imamura,,-,0001-01-01T00:00:00Z,,,197101,1971-09-01T00:00:00Z
7213,8255,0,Matsubara,,Miyagino,1955-08-03T00:00:00Z,,,197503,1976-01-01T00:00:00Z
6152,2495,0,Tsutsumi Kenichi,,Miyagino,1977-04-05T00:00:00Z,174.0,84.0,199305,1993-11-01T00:00:00Z
3311,2846,0,Daiisshin Hideaki,,Isegahama,1987-03-14T00:00:00Z,178.0,116.3,200301,2019-01-01T00:00:00Z
8651,11196,0,Tsutanoumi,,-,0001-01-01T00:00:00Z,,,195903,1960-11-01T00:00:00Z
8370,11371,0,Tsurunoyama,,Tatsunami,1943-01-03T00:00:00Z,,,196007,1963-05-01T00:00:00Z
2444,8921,0,Katsura,,Nishonoseki,1954-09-09T00:00:00Z,179.0,110.0,196911,1971-01-01T00:00:00Z
6163,2192,0,Kotowatabe Jun,,Sadogatake,1975-12-23T00:00:00Z,181.0,104.0,199103,1992-09-01T00:00:00Z
3953,720,0,Akiasahi Masashi,,Oshima,1964-06-11T00:00:00Z,176.0,114.5,198303,2005-05-01T00:00:00Z
3622,1001,0,Daibanjaku Hisashi,,Asahiyama,1981-12-29T00:00:00Z,181.0,114.0,199909,2004-09-01T00:00:00Z
2654,8412,0,Goyu#,,Futagoyama,1947-05-23T00:00:00Z,178.5,114.0,196311,1969-07-01T00:00:00Z
795,1247,0,Higotsubaki,,Oshiogawa,1961-10-12T00:00:00Z,180.0,82.0,197703,1983-01-01T00:00:00Z
3940,1005,0,Fukutenyu Takeshi,,Hatachiyama,1980-06-19T00:00:00Z,172.5,94.0,199909,2005-11-01T00:00:00Z
2392,6849,0,Edosawa,,Tatsunami,1945-03-17T00:00:00Z,182.0,83.5,196305,1970-09-01T00:00:00Z
4686,6484,0,Tanaka Takuma,,Kise,1989-04-14T00:00:00Z,182.0,116.0,200503,2006-01-01T00:00:00Z
8532,8922,0,Kakeoke,,-,0001-01-01T00:00:00Z,,,196911,1970-01-01T00:00:00Z
3917,120,0,Aranonami Jiro,,Musashigawa,1969-05-13T00:00:00Z,183.0,150.0,198503,2004-01-01T00:00:00Z
5987,2505,0,Asaninomiya Masashi,,Wakamatsu,1974-11-21T00:00:00Z,180.0,85.0,199305,1995-01-01T00:00:00Z
2248,8367,0,Seiho Takaaki#,,Isegahama,1948-03-12T00:00:00Z,182.0,86.0,196205,1972-05-01T00:00:00Z
2711,8757,0,Koridagawa,,Tokitsukaze,1947-01-01T00:00:00Z,174.0,76.0,196505,1967-11-01T00:00:00Z
1080,7821,0,Miura,,Oshiogawa,1962-10-28T00:00:00Z,172.0,92.0,197903,1981-05-01T00:00:00Z
5836,1344,0,Akinomine Yoshinobu,,Mihogaseki,1968-11-25T00:00:00Z,180.0,133.9,198403,1996-01-01T00:00:00Z
5619,1662,0,Wakawashi Takuji,,Oshiogawa,1971-12-28T00:00:00Z,185.5,136.5,198703,1992-05-01T00:00:00Z
515,12746,4137,Sano,Jonokuchi 17 West,Dewanoumi,2006-06-13T00:00:00Z,175.0,131.0,202203,2023-07-26T00:00:00Z
